zone,lat,long,crimeRank,educationRank,employmentRank,geographicAccessRank,healthRank,housingRank,incomeRank,rank
http://statistics.data.gov.uk/id/statistical-geography/S01005802,55.74847,-3.67527,5831,4726,5223,424,5057,5678,5374,4761
http://statistics.data.gov.uk/id/statistical-geography/S01005803,55.74502,-4.19117,4894,1841,2076,2370,3230,3595,1705,2158
http://statistics.data.gov.uk/id/statistical-geography/S01005804,55.75685,-4.06337,5547,4000,5164,850,4658,2010,5160,4672
http://statistics.data.gov.uk/id/statistical-geography/S01005805,55.75014,-4.04855,6183,4306,4858,1657,5756,4788,4923,5134
http://statistics.data.gov.uk/id/statistical-geography/S01005806,55.7534,-3.88089,2360,373,1432,2509,1427,1346,1520,1180
http://statistics.data.gov.uk/id/statistical-geography/S01005807,55.74799,-4.20121,1457,1701,1510,4719,1854,1736,1991,1801
http://statistics.data.gov.uk/id/statistical-geography/S01005808,55.7474,-4.20914,2044,1735,1720,2781,2409,2243,1739,1832
http://statistics.data.gov.uk/id/statistical-geography/S01005809,55.74832,-4.19756,4386,2575,4021,2699,2885,2901,3321,3526
http://statistics.data.gov.uk/id/statistical-geography/S01005810,55.74899,-4.18023,2415,2626,3229,1789,3076,3341,2596,2839
http://statistics.data.gov.uk/id/statistical-geography/S01005811,55.74721,-4.20451,357,1628,2620,5822,3209,1419,2072,2255
http://statistics.data.gov.uk/id/statistical-geography/S01005812,55.74822,-4.21662,4693,3587,4266,2334,5520,5100,4636,4787
http://statistics.data.gov.uk/id/statistical-geography/S01005813,55.74781,-4.19132,3960,2148,3075,1616,2719,3315,2914,2791
http://statistics.data.gov.uk/id/statistical-geography/S01005814,55.75069,-4.04472,2506,534,1333,1844,1883,1282,1601,1256
http://statistics.data.gov.uk/id/statistical-geography/S01005815,55.75123,-4.19072,2927,2367,1940,2915,2622,2624,2477,2346
http://statistics.data.gov.uk/id/statistical-geography/S01005816,55.75114,-4.17573,2454,3701,3748,1956,2868,2370,3352,3397
http://statistics.data.gov.uk/id/statistical-geography/S01005817,55.75013,-4.22519,6487,5425,5484,1685,6129,5895,5406,5722
http://statistics.data.gov.uk/id/statistical-geography/S01005818,55.75363,-4.05173,4996,5536,6175,2860,6080,5815,6188,6289
http://statistics.data.gov.uk/id/statistical-geography/S01005819,55.75323,-4.04342,1910,544,1487,1640,1848,1172,1881,1321
http://statistics.data.gov.uk/id/statistical-geography/S01005820,55.75112,-4.20187,4042,2546,2659,2451,3543,2760,2431,2812
http://statistics.data.gov.uk/id/statistical-geography/S01005821,55.75181,-4.16812,5906,3932,3307,1885,4096,2617,2947,3535
http://statistics.data.gov.uk/id/statistical-geography/S01005822,55.75141,-4.19775,2945,2767,3054,3767,2481,3746,2479,2929
http://statistics.data.gov.uk/id/statistical-geography/S01005823,55.75007,-4.21535,3259,3511,3371,1938,2843,4723,3869,3525
http://statistics.data.gov.uk/id/statistical-geography/S01005824,55.75239,-4.23037,6166,5902,5973,1241,5998,6037,6373,6017
http://statistics.data.gov.uk/id/statistical-geography/S01005825,55.75307,-4.17329,4224,3146,3127,3250,2970,3408,2491,3133
http://statistics.data.gov.uk/id/statistical-geography/S01005826,55.75494,-4.03777,6460,5872,5936,953,6158,5577,6329,5893
http://statistics.data.gov.uk/id/statistical-geography/S01005827,55.75234,-4.2242,6193,5690,4714,1578,5696,4295,4165,4995
http://statistics.data.gov.uk/id/statistical-geography/S01005828,55.75284,-4.19312,3134,2343,2301,4226,3504,3345,3155,3025
http://statistics.data.gov.uk/id/statistical-geography/S01005829,55.75264,-4.20769,4720,4895,4614,3858,4128,5866,5207,5328
http://statistics.data.gov.uk/id/statistical-geography/S01005830,55.75481,-4.15633,4540,3234,1054,2676,2470,3028,1948,1905
http://statistics.data.gov.uk/id/statistical-geography/S01005831,55.76147,-4.03442,3267,5242,4127,1007,4595,5317,4462,4342
http://statistics.data.gov.uk/id/statistical-geography/S01005832,55.75669,-4.04647,2272,646,1031,5109,1441,1978,922,1068
http://statistics.data.gov.uk/id/statistical-geography/S01005833,55.75634,-4.05872,2404,2553,2427,1628,3114,3843,3259,2742
http://statistics.data.gov.uk/id/statistical-geography/S01005834,55.7535,-4.1824,2622,4090,1920,6035,1647,1982,1638,2227
http://statistics.data.gov.uk/id/statistical-geography/S01005835,55.7541,-4.23147,3748,5896,5788,1348,5775,5620,6215,5791
http://statistics.data.gov.uk/id/statistical-geography/S01005836,55.75529,-4.21979,6173,5574,6179,2029,5826,6280,6051,6165
http://statistics.data.gov.uk/id/statistical-geography/S01005837,55.75464,-4.22629,5681,5083,5078,2122,5704,6034,6241,5809
http://statistics.data.gov.uk/id/statistical-geography/S01005838,55.76297,-3.69647,5420,1454,2406,1994,3285,4325,2771,2560
http://statistics.data.gov.uk/id/statistical-geography/S01005839,55.75536,-4.20269,5005,3161,3999,4162,4474,3034,3801,4373
http://statistics.data.gov.uk/id/statistical-geography/S01005840,55.75693,-4.17845,2993,3015,2677,4618,2672,4533,2426,2940
http://statistics.data.gov.uk/id/statistical-geography/S01005841,55.75526,-4.19652,2912,3663,3317,4705,3399,3793,3356,3815
http://statistics.data.gov.uk/id/statistical-geography/S01005842,55.75878,-4.03925,3284,2878,2303,2730,2066,3930,1943,2296
http://statistics.data.gov.uk/id/statistical-geography/S01005843,55.76681,-3.62019,6081,4936,5006,66,4661,4403,4935,3955
http://statistics.data.gov.uk/id/statistical-geography/S01005844,55.75632,-4.15196,3840,4679,3352,3254,3170,4497,3928,4062
http://statistics.data.gov.uk/id/statistical-geography/S01005845,55.75816,-4.15987,4849,5925,5778,2796,5778,6371,5170,5951
http://statistics.data.gov.uk/id/statistical-geography/S01005846,55.75792,-4.17372,2815,2925,1848,5102,1792,2399,2179,2280
http://statistics.data.gov.uk/id/statistical-geography/S01005847,55.75685,-4.18816,4931,3359,2792,5004,3398,4558,2803,3447
http://statistics.data.gov.uk/id/statistical-geography/S01005848,55.75929,-4.06286,2309,497,1614,1717,2937,1526,1379,1340
http://statistics.data.gov.uk/id/statistical-geography/S01005849,55.75837,-4.05309,4305,3281,2785,2813,2727,4717,2815,3095
http://statistics.data.gov.uk/id/statistical-geography/S01005850,55.76559,-3.69131,1403,264,1812,5316,2767,3048,1325,1389
http://statistics.data.gov.uk/id/statistical-geography/S01005851,55.75817,-4.18441,1344,2867,1639,4042,2088,4416,1934,2051
http://statistics.data.gov.uk/id/statistical-geography/S01005852,55.75811,-4.15779,3020,4157,2946,2588,3707,3970,3757,3702
http://statistics.data.gov.uk/id/statistical-geography/S01005853,55.75839,-4.21279,2758,4172,2254,2963,1165,2258,2533,2384
http://statistics.data.gov.uk/id/statistical-geography/S01005854,55.76009,-4.05812,2766,869,1865,1903,2578,1213,1490,1567
http://statistics.data.gov.uk/id/statistical-geography/S01005855,55.76171,-4.04426,525,811,301,4881,964,1015,633,531
http://statistics.data.gov.uk/id/statistical-geography/S01005856,55.75842,-4.19606,3787,2441,2260,4869,2626,2481,1973,2479
http://statistics.data.gov.uk/id/statistical-geography/S01005857,55.76159,-4.04864,2411,2109,1290,5344,1369,2453,1118,1477
http://statistics.data.gov.uk/id/statistical-geography/S01005858,55.76107,-4.06337,2883,1414,2244,2511,1911,1295,2613,2129
http://statistics.data.gov.uk/id/statistical-geography/S01005859,55.76007,-4.1626,1819,4589,3231,2087,4328,4003,4252,3948
http://statistics.data.gov.uk/id/statistical-geography/S01005860,55.75803,-4.20241,1926,2313,1863,5098,1128,2390,1775,1870
http://statistics.data.gov.uk/id/statistical-geography/S01005861,55.75761,-4.22761,5886,5992,6067,1215,6367,6403,6387,6080
http://statistics.data.gov.uk/id/statistical-geography/S01005862,55.76003,-4.15551,4137,4782,3055,3672,3558,4581,3290,3877
http://statistics.data.gov.uk/id/statistical-geography/S01005863,55.76087,-4.21469,1942,4327,3879,1868,3257,3856,4126,3888
http://statistics.data.gov.uk/id/statistical-geography/S01005864,55.76013,-4.1909,3742,3004,2944,3037,1781,4649,2190,2651
http://statistics.data.gov.uk/id/statistical-geography/S01005865,55.76721,-3.68516,2047,505,990,5054,2189,2959,979,1120
http://statistics.data.gov.uk/id/statistical-geography/S01005866,55.76109,-4.16194,69,4751,4447,3301,3904,4888,4893,4100
http://statistics.data.gov.uk/id/statistical-geography/S01005867,55.7638,-4.06938,1900,1869,2570,2057,2794,4343,3742,2766
http://statistics.data.gov.uk/id/statistical-geography/S01005868,55.76291,-4.1453,6487,5782,6105,3122,5573,5326,6310,6353
http://statistics.data.gov.uk/id/statistical-geography/S01005869,55.76419,-4.05789,1428,191,428,2641,844,696,285,326
http://statistics.data.gov.uk/id/statistical-geography/S01005870,55.76315,-4.18246,257,2695,1864,4617,2228,4033,2440,2143
http://statistics.data.gov.uk/id/statistical-geography/S01005871,55.76198,-4.15227,2474,4657,3593,4534,3885,3699,3968,4339
http://statistics.data.gov.uk/id/statistical-geography/S01005872,55.76279,-4.15725,3998,5017,4154,4619,4362,4947,4130,4915
http://statistics.data.gov.uk/id/statistical-geography/S01005873,55.76151,-4.20389,4696,3812,3279,2837,3319,3039,3129,3578
http://statistics.data.gov.uk/id/statistical-geography/S01005874,55.76422,-4.0541,1021,50,597,3040,606,1446,219,263
http://statistics.data.gov.uk/id/statistical-geography/S01005875,55.76543,-4.07038,5562,3389,4275,2565,3338,5147,3796,4160
http://statistics.data.gov.uk/id/statistical-geography/S01005876,55.7659,-4.03519,5925,5962,5390,2955,5843,6292,4687,5775
http://statistics.data.gov.uk/id/statistical-geography/S01005877,55.76337,-4.19028,3882,3650,2816,2380,3919,3368,2553,3149
http://statistics.data.gov.uk/id/statistical-geography/S01005878,55.76486,-4.08849,6067,5579,5514,1000,5984,3863,5654,5498
http://statistics.data.gov.uk/id/statistical-geography/S01005879,55.76627,-4.04464,4442,3710,3407,4907,3705,2293,3016,3845
http://statistics.data.gov.uk/id/statistical-geography/S01005880,55.76643,-4.04953,644,1321,231,4160,678,949,664,504
http://statistics.data.gov.uk/id/statistical-geography/S01005881,55.76396,-4.19749,2866,1787,2110,1926,2974,2261,1688,1990
http://statistics.data.gov.uk/id/statistical-geography/S01005882,55.76744,-4.24357,4965,6208,6137,497,5699,6411,6183,5530
http://statistics.data.gov.uk/id/statistical-geography/S01005883,55.76448,-4.15746,3754,2727,3021,4906,3815,3446,3002,3469
http://statistics.data.gov.uk/id/statistical-geography/S01005884,55.76752,-4.03811,4565,5659,4706,5618,5372,5887,5199,5871
http://statistics.data.gov.uk/id/statistical-geography/S01005885,55.76695,-4.07762,5785,6104,5366,2340,6160,5962,5575,5977
http://statistics.data.gov.uk/id/statistical-geography/S01005886,55.76669,-4.08238,5046,5258,6260,1819,6397,6084,5750,6018
http://statistics.data.gov.uk/id/statistical-geography/S01005887,55.76657,-4.15188,5042,4167,3386,4613,3327,4339,3692,4157
http://statistics.data.gov.uk/id/statistical-geography/S01005888,55.76671,-4.06533,4121,1540,1771,2576,1850,2376,1877,1848
http://statistics.data.gov.uk/id/statistical-geography/S01005889,55.76564,-4.17279,1030,4093,1615,5592,493,4173,2048,1782
http://statistics.data.gov.uk/id/statistical-geography/S01005890,55.76752,-4.09136,6324,5732,5604,1038,6341,4593,5941,5705
http://statistics.data.gov.uk/id/statistical-geography/S01005891,55.76736,-4.05867,3135,347,589,2992,615,1671,690,595
http://statistics.data.gov.uk/id/statistical-geography/S01005892,55.76869,-4.04853,1260,1198,479,4413,1709,887,555,731
http://statistics.data.gov.uk/id/statistical-geography/S01005893,55.76718,-4.157,3390,1954,2485,4980,3440,2853,2575,2857
http://statistics.data.gov.uk/id/statistical-geography/S01005894,55.76623,-4.18104,3604,2970,3174,4280,3834,3774,2658,3384
http://statistics.data.gov.uk/id/statistical-geography/S01005895,55.76682,-4.143,5319,6088,5179,1873,5464,6150,5167,5571
http://statistics.data.gov.uk/id/statistical-geography/S01005896,55.76871,-4.07436,4486,5100,4320,3654,4703,6075,5228,5327
http://statistics.data.gov.uk/id/statistical-geography/S01005897,55.76915,-4.16366,1831,3937,3842,5423,4126,4541,4005,4390
http://statistics.data.gov.uk/id/statistical-geography/S01005898,55.76681,-4.19398,4671,3762,3905,2628,3950,2949,3182,3916
http://statistics.data.gov.uk/id/statistical-geography/S01005899,55.7689,-4.04153,1420,4401,1376,5853,1744,2372,1116,1725
http://statistics.data.gov.uk/id/statistical-geography/S01005900,55.76912,-4.03357,5542,6158,5642,4454,5187,6206,5036,6070
http://statistics.data.gov.uk/id/statistical-geography/S01005901,55.76595,-4.1998,5148,5265,4988,1898,4894,5307,5421,5364
http://statistics.data.gov.uk/id/statistical-geography/S01005902,55.77043,-4.02519,4713,6093,5439,1905,5124,6278,5230,5600
http://statistics.data.gov.uk/id/statistical-geography/S01005903,55.76812,-4.17078,4177,3553,2435,3378,3329,4254,2455,3005
http://statistics.data.gov.uk/id/statistical-geography/S01005904,55.76753,-4.14827,2692,4404,2530,4704,2991,2869,3052,3323
http://statistics.data.gov.uk/id/statistical-geography/S01005905,55.76947,-4.08779,5177,5088,4097,1919,3380,2681,3822,4187
http://statistics.data.gov.uk/id/statistical-geography/S01005906,55.7713,-4.08056,2651,1951,1783,3049,2924,3081,1955,2108
http://statistics.data.gov.uk/id/statistical-geography/S01005907,55.77145,-4.05043,1924,2543,2326,3473,2180,2466,2609,2485
http://statistics.data.gov.uk/id/statistical-geography/S01005908,55.77112,-4.04283,1748,3577,1970,5167,2175,2492,1890,2310
http://statistics.data.gov.uk/id/statistical-geography/S01005909,55.76949,-4.17994,4176,5330,4644,2671,5313,4579,4285,5059
http://statistics.data.gov.uk/id/statistical-geography/S01005910,55.77037,-4.19067,6195,6090,5962,1435,4864,6057,4790,5490
http://statistics.data.gov.uk/id/statistical-geography/S01005911,55.77169,-4.06304,4037,3979,3165,2450,1731,3675,2776,3000
http://statistics.data.gov.uk/id/statistical-geography/S01005912,55.77126,-4.17653,4462,3423,3002,3361,2960,3016,2490,3143
http://statistics.data.gov.uk/id/statistical-geography/S01005913,55.77233,-4.07822,217,113,118,4342,328,755,112,97
http://statistics.data.gov.uk/id/statistical-geography/S01005914,55.77307,-4.03425,207,3355,1947,5654,2225,2034,1493,1913
http://statistics.data.gov.uk/id/statistical-geography/S01005915,55.77095,-4.15737,2795,4021,2033,5993,2780,2650,2256,2793
http://statistics.data.gov.uk/id/statistical-geography/S01005916,55.77434,-4.21513,2707,6076,5913,737,3992,6405,6217,5195
http://statistics.data.gov.uk/id/statistical-geography/S01005917,55.77279,-4.08845,1699,463,478,1517,932,1270,606,511
http://statistics.data.gov.uk/id/statistical-geography/S01005918,55.77161,-4.16189,4272,4641,3883,6042,3424,3584,2703,4077
http://statistics.data.gov.uk/id/statistical-geography/S01005919,55.77154,-4.19836,6487,5870,5345,1502,5243,6068,6290,5818
http://statistics.data.gov.uk/id/statistical-geography/S01005920,55.77251,-4.15141,4282,3706,2231,5683,2431,2798,2373,2894
http://statistics.data.gov.uk/id/statistical-geography/S01005921,55.7728,-4.07051,721,2653,2803,4313,3236,2601,3519,3087
http://statistics.data.gov.uk/id/statistical-geography/S01005922,55.77257,-4.14791,4697,4904,3211,4170,4401,4468,3139,4104
http://statistics.data.gov.uk/id/statistical-geography/S01005923,55.77328,-4.13822,4363,4007,2758,2072,3371,3213,2557,3073
http://statistics.data.gov.uk/id/statistical-geography/S01005924,55.77182,-4.19114,6333,5946,5873,1063,5461,6185,5891,5724
http://statistics.data.gov.uk/id/statistical-geography/S01005925,55.77234,-4.18237,6338,5951,5627,897,5910,5939,6327,5754
http://statistics.data.gov.uk/id/statistical-geography/S01005926,55.77621,-4.04328,817,4688,3483,5477,2483,3705,2943,3421
http://statistics.data.gov.uk/id/statistical-geography/S01005927,55.77477,-4.05887,4568,5351,5274,3489,4337,5543,5891,5779
http://statistics.data.gov.uk/id/statistical-geography/S01005928,55.77427,-4.08566,894,806,831,3200,1374,721,787,822
http://statistics.data.gov.uk/id/statistical-geography/S01005929,55.77287,-4.16642,3357,3220,2522,3127,2975,2787,2759,2953
http://statistics.data.gov.uk/id/statistical-geography/S01005930,55.77306,-4.17105,4186,4008,3715,3397,2668,3869,3304,3792
http://statistics.data.gov.uk/id/statistical-geography/S01005931,55.77616,-4.13788,3705,4034,2770,1917,2973,3520,3523,3288
http://statistics.data.gov.uk/id/statistical-geography/S01005932,55.77593,-4.07762,653,149,573,4996,640,962,283,344
http://statistics.data.gov.uk/id/statistical-geography/S01005933,55.77308,-4.20055,4566,5888,5251,1223,6089,6347,5625,5538
http://statistics.data.gov.uk/id/statistical-geography/S01005934,55.77502,-4.15665,3603,2754,1980,6089,1552,4353,2170,2356
http://statistics.data.gov.uk/id/statistical-geography/S01005935,55.77613,-4.14986,5052,2850,3233,4837,3391,2947,2134,3173
http://statistics.data.gov.uk/id/statistical-geography/S01005936,55.77745,-4.08973,2154,1020,1202,2165,1320,1203,1827,1322
http://statistics.data.gov.uk/id/statistical-geography/S01005937,55.77385,-4.19095,5921,5895,4897,879,6395,6373,6205,5540
http://statistics.data.gov.uk/id/statistical-geography/S01005938,55.77864,-4.06802,696,1045,1497,5605,1746,892,1458,1441
http://statistics.data.gov.uk/id/statistical-geography/S01005939,55.77725,-4.0745,793,422,435,4677,1015,489,434,468
http://statistics.data.gov.uk/id/statistical-geography/S01005940,55.77932,-4.03836,1646,3761,1825,4910,2181,2634,2126,2344
http://statistics.data.gov.uk/id/statistical-geography/S01005941,55.7753,-4.212,5952,6223,6019,807,6450,5665,6329,5899
http://statistics.data.gov.uk/id/statistical-geography/S01005942,55.77767,-4.15407,4159,2493,820,4341,1711,4121,1142,1402
http://statistics.data.gov.uk/id/statistical-geography/S01005943,55.77748,-4.13973,3198,3495,2324,2465,2702,2841,2764,2783
http://statistics.data.gov.uk/id/statistical-geography/S01005944,55.77873,-4.06134,1731,3976,2339,6162,1558,2287,2262,2574
http://statistics.data.gov.uk/id/statistical-geography/S01005945,55.77778,-4.14804,2429,2555,2460,3772,3053,2470,2218,2622
http://statistics.data.gov.uk/id/statistical-geography/S01005946,55.7804,-4.07902,166,1853,1798,4494,1601,1543,2258,1748
http://statistics.data.gov.uk/id/statistical-geography/S01005947,55.77954,-4.07191,1218,82,307,5284,721,1194,409,310
